Unnamed: 0,Train_ID,Train_Name,Date,Source,Destination,Scheduled_Arrival,Actual_Arrival,Delay_Minutes,Passenger_Count,Revenue,Month,Delay_Category
255,10003,Hampi Express,2024-01-22,Delhi,Bangalore,23:45,01:03,78,437,29279,1,High Delay
256,10004,Jaipur Superfast,2024-01-22,Delhi,Hyderabad,15:15,15:32,17,853,81888,1,Medium Delay
257,10005,Rajdhani Express,2024-01-22,Hyderabad,Pune,04:00,05:20,80,513,50787,1,High Delay
258,10006,Duronto Express,2024-01-22,Mumbai,Hyderabad,18:15,19:21,66,967,95733,1,High Delay
259,10007,Yuva Express,2024-01-22,Chennai,Delhi,12:00,12:32,32,661,54863,1,Medium Delay
260,10008,Garib Rath,2024-01-22,Delhi,Pune,00:30,01:28,58,1215,121500,1,High Delay
261,10009,Intercity Express,2024-01-22,Mumbai,Delhi,12:00,12:52,52,569,54055,1,High Delay
262,10010,Express Special,2024-01-22,Delhi,Pune,06:00,06:44,44,1225,142100,1,Medium Delay
263,10011,Passenger Special,2024-01-22,Delhi,Bangalore,09:45,10:37,52,1069,104762,1,High Delay
264,10000,Shatabdi Express,2024-01-23,Chennai,Pune,01:15,02:31,76,1388,98548,1,High Delay
265,10001,Lalbagh Express,2024-01-23,Chennai,Hyderabad,13:30,13:46,16,759,68310,1,Medium Delay
266,10002,Chennai Express,2024-01-23,Chennai,Pune,23:00,23:34,34,725,56550,1,Medium Delay
267,10003,Hampi Express,2024-01-23,Kolkata,Bangalore,08:45,09:47,62,811,96509,1,High Delay
268,10004,Jaipur Superfast,2024-01-23,Kolkata,Pune,21:45,22:04,19,1263,119985,1,Medium Delay
269,10005,Rajdhani Express,2024-01-23,Chennai,Pune,16:45,17:06,21,800,55200,1,Medium Delay
270,10006,Duronto Express,2024-01-23,Kolkata,Chennai,21:15,22:36,81,705,51465,1,High Delay
271,10007,Yuva Express,2024-01-23,Mumbai,Pune,03:30,04:21,51,780,55380,1,High Delay
272,10008,Garib Rath,2024-01-23,Mumbai,Delhi,00:15,01:33,78,1327,145970,1,High Delay
273,10009,Intercity Express,2024-01-23,Delhi,Bangalore,22:15,23:00,45,1137,100056,1,Medium Delay
274,10010,Express Special,2024-01-23,Hyderabad,Chennai,02:00,02:38,38,670,76380,1,Medium Delay
275,10011,Passenger Special,2024-01-23,Mumbai,Hyderabad,10:45,11:16,31,529,56074,1,Medium Delay
276,10000,Shatabdi Express,2024-01-24,Kolkata,Delhi,21:30,21:56,26,1106,84056,1,Medium Delay
277,10001,Lalbagh Express,2024-01-24,Kolkata,Delhi,23:45,00:05,20,702,52650,1,Medium Delay
278,10002,Chennai Express,2024-01-24,Mumbai,Delhi,19:15,19:33,18,1352,86528,1,Medium Delay
279,10003,Hampi Express,2024-01-24,Delhi,Mumbai,00:15,00:52,37,926,86118,1,Medium Delay
280,10004,Jaipur Superfast,2024-01-24,Mumbai,Delhi,16:00,16:23,23,923,71071,1,Medium Delay
281,10005,Rajdhani Express,2024-01-24,Hyderabad,Mumbai,07:45,08:30,45,1384,105184,1,Medium Delay
282,10006,Duronto Express,2024-01-24,Mumbai,Hyderabad,07:30,07:56,26,1085,118265,1,Medium Delay
283,10007,Yuva Express,2024-01-24,Hyderabad,Mumbai,11:00,11:23,23,1227,143559,1,Medium Delay
284,10008,Garib Rath,2024-01-24,Delhi,Pune,13:30,13:54,24,1133,82709,1,Medium Delay
285,10009,Intercity Express,2024-01-24,Bangalore,Pune,19:45,19:53,8,1077,115239,1,Low Delay
286,10010,Express Special,2024-01-24,Bangalore,Pune,21:15,21:16,1,743,49781,1,Low Delay
287,10011,Passenger Special,2024-01-24,Delhi,Hyderabad,16:45,17:05,20,673,59897,1,Medium Delay
288,10000,Shatabdi Express,2024-01-25,Chennai,Delhi,12:00,12:32,32,501,50100,1,Medium Delay
289,10001,Lalbagh Express,2024-01-25,Delhi,Mumbai,23:00,23:16,16,987,114492,1,Medium Delay
290,10002,Chennai Express,2024-01-25,Kolkata,Hyderabad,21:45,22:04,19,1072,73968,1,Medium Delay
291,10003,Hampi Express,2024-01-25,Chennai,Pune,00:15,00:47,32,1144,82368,1,Medium Delay
292,10004,Jaipur Superfast,2024-01-25,Kolkata,Chennai,12:45,13:10,25,1317,129066,1,Medium Delay
293,10005,Rajdhani Express,2024-01-25,Chennai,Mumbai,13:15,13:29,14,1393,140693,1,Low Delay
294,10006,Duronto Express,2024-01-25,Hyderabad,Chennai,07:30,08:30,60,1362,160716,1,High Delay
295,10007,Yuva Express,2024-01-25,Kolkata,Chennai,05:00,05:31,31,952,103768,1,Medium Delay
296,10008,Garib Rath,2024-01-25,Hyderabad,Bangalore,19:15,19:21,6,858,67782,1,Low Delay
297,10009,Intercity Express,2024-01-25,Hyderabad,Bangalore,21:15,21:17,2,526,52600,1,Low Delay
298,10010,Express Special,2024-01-25,Hyderabad,Bangalore,13:30,14:51,81,411,33702,1,High Delay
299,10011,Passenger Special,2024-01-25,Hyderabad,Pune,12:30,12:48,18,966,101430,1,Medium Delay
300,10000,Shatabdi Express,2024-01-26,Hyderabad,Pune,07:00,07:52,52,1094,99554,1,High Delay
301,10001,Lalbagh Express,2024-01-26,Delhi,Pune,17:15,17:32,17,1122,90882,1,Medium Delay
302,10002,Chennai Express,2024-01-26,Mumbai,Chennai,02:45,03:58,73,1154,108476,1,High Delay
303,10003,Hampi Express,2024-01-26,Mumbai,Hyderabad,21:30,22:48,78,752,49632,1,High Delay
304,10004,Jaipur Superfast,2024-01-26,Hyderabad,Chennai,20:30,21:27,57,1356,112548,1,High Delay
305,10005,Rajdhani Express,2024-01-26,Hyderabad,Pune,03:45,04:04,19,1355,112465,1,Medium Delay
306,10006,Duronto Express,2024-01-26,Chennai,Bangalore,18:45,19:20,35,649,72688,1,Medium Delay
307,10007,Yuva Express,2024-01-26,Chennai,Pune,01:30,02:03,33,1331,86515,1,Medium Delay
308,10008,Garib Rath,2024-01-26,Chennai,Delhi,18:15,18:26,11,1042,108368,1,Low Delay
309,10009,Intercity Express,2024-01-26,Chennai,Hyderabad,14:00,14:25,25,919,87305,1,Medium Delay
310,10010,Express Special,2024-01-26,Kolkata,Bangalore,11:15,12:32,77,401,45714,1,High Delay
311,10011,Passenger Special,2024-01-26,Mumbai,Hyderabad,05:00,05:40,40,717,81021,1,Medium Delay
312,10000,Shatabdi Express,2024-01-27,Hyderabad,Pune,14:15,15:43,88,483,29463,1,High Delay
313,10001,Lalbagh Express,2024-01-27,Kolkata,Chennai,01:30,01:34,4,848,83952,1,Low Delay
314,10002,Chennai Express,2024-01-27,Hyderabad,Delhi,12:30,13:16,46,686,48020,1,High Delay
315,10003,Hampi Express,2024-01-27,Chennai,Delhi,21:15,22:34,79,1369,120472,1,High Delay
316,10004,Jaipur Superfast,2024-01-27,Chennai,Pune,08:00,08:04,4,675,45225,1,Low Delay
317,10005,Rajdhani Express,2024-01-27,Delhi,Pune,00:00,01:03,63,1285,101515,1,High Delay
318,10006,Duronto Express,2024-01-27,Hyderabad,Chennai,10:00,10:46,46,1396,99116,1,High Delay
319,10007,Yuva Express,2024-01-27,Mumbai,Chennai,16:45,17:28,43,1223,106401,1,Medium Delay
320,10008,Garib Rath,2024-01-27,Kolkata,Delhi,19:15,20:32,77,1041,70788,1,High Delay
321,10009,Intercity Express,2024-01-27,Mumbai,Pune,00:30,01:04,34,597,57312,1,Medium Delay
322,10010,Express Special,2024-01-27,Mumbai,Delhi,04:00,04:50,50,605,42955,1,High Delay
323,10011,Passenger Special,2024-01-27,Chennai,Pune,20:15,21:42,87,650,66300,1,High Delay
324,10000,Shatabdi Express,2024-01-28,Kolkata,Bangalore,17:00,17:56,56,438,39420,1,High Delay
325,10001,Lalbagh Express,2024-01-28,Delhi,Bangalore,22:45,23:22,37,1251,102582,1,Medium Delay
326,10002,Chennai Express,2024-01-28,Kolkata,Pune,19:45,20:34,49,1145,136255,1,High Delay
327,10003,Hampi Express,2024-01-28,Chennai,Hyderabad,00:30,00:37,7,1068,97188,1,Low Delay
328,10004,Jaipur Superfast,2024-01-28,Kolkata,Pune,14:15,15:01,46,1201,72060,1,High Delay
329,10005,Rajdhani Express,2024-01-28,Chennai,Delhi,09:15,10:36,81,544,46240,1,High Delay
330,10006,Duronto Express,2024-01-28,Bangalore,Pune,07:00,07:45,45,1363,125396,1,Medium Delay
331,10007,Yuva Express,2024-01-28,Bangalore,Delhi,15:15,16:07,52,703,44992,1,High Delay
332,10008,Garib Rath,2024-01-28,Bangalore,Mumbai,01:15,02:18,63,1365,92820,1,High Delay
333,10009,Intercity Express,2024-01-28,Bangalore,Chennai,15:00,16:12,72,1156,83232,1,High Delay
334,10010,Express Special,2024-01-28,Bangalore,Delhi,03:15,03:18,3,1013,79014,1,Low Delay
335,10011,Passenger Special,2024-01-28,Kolkata,Bangalore,17:00,17:22,22,1250,130000,1,Medium Delay
336,10000,Shatabdi Express,2024-01-29,Delhi,Chennai,23:15,00:08,53,854,71736,1,High Delay
337,10001,Lalbagh Express,2024-01-29,Mumbai,Chennai,11:15,12:25,70,542,43360,1,High Delay
338,10002,Chennai Express,2024-01-29,Delhi,Pune,00:00,00:34,34,1339,129883,1,Medium Delay
339,10003,Hampi Express,2024-01-29,Chennai,Delhi,02:45,04:02,77,1241,75701,1,High Delay
340,10004,Jaipur Superfast,2024-01-29,Kolkata,Chennai,02:00,02:25,25,727,77789,1,Medium Delay
341,10005,Rajdhani Express,2024-01-29,Chennai,Pune,20:00,20:25,25,1064,75544,1,Medium Delay
342,10006,Duronto Express,2024-01-29,Mumbai,Bangalore,15:00,16:18,78,699,66405,1,High Delay
343,10007,Yuva Express,2024-01-29,Delhi,Bangalore,11:30,12:12,42,420,34440,1,Medium Delay
344,10008,Garib Rath,2024-01-29,Delhi,Hyderabad,14:00,14:35,35,1114,122540,1,Medium Delay
345,10009,Intercity Express,2024-01-29,Hyderabad,Pune,12:15,12:33,18,1201,87673,1,Medium Delay
346,10010,Express Special,2024-01-29,Mumbai,Pune,15:00,15:51,51,893,76798,1,High Delay
347,10011,Passenger Special,2024-01-29,Mumbai,Pune,02:45,03:00,15,505,47975,1,Low Delay
348,10000,Shatabdi Express,2024-01-30,Kolkata,Bangalore,01:00,02:16,76,1043,88655,1,High Delay
349,10001,Lalbagh Express,2024-01-30,Bangalore,Delhi,06:30,07:43,73,438,31536,1,High Delay
350,10002,Chennai Express,2024-01-30,Bangalore,Mumbai,09:45,10:20,35,483,30429,1,Medium Delay
351,10003,Hampi Express,2024-01-30,Kolkata,Hyderabad,00:45,01:29,44,761,80666,1,Medium Delay
352,10004,Jaipur Superfast,2024-01-30,Delhi,Hyderabad,22:15,22:35,20,1125,97875,1,Medium Delay
353,10005,Rajdhani Express,2024-01-30,Bangalore,Mumbai,08:30,08:39,9,1383,161811,1,Low Delay
354,10006,Duronto Express,2024-01-30,Bangalore,Hyderabad,09:45,10:08,23,1119,120852,1,Medium Delay
355,10007,Yuva Express,2024-01-30,Chennai,Delhi,04:45,05:34,49,1063,82914,1,High Delay
356,10008,Garib Rath,2024-01-30,Hyderabad,Delhi,06:15,07:43,88,545,42510,1,High Delay
357,10009,Intercity Express,2024-01-30,Hyderabad,Bangalore,00:30,01:38,68,1086,117288,1,High Delay
358,10010,Express Special,2024-01-30,Delhi,Pune,01:00,01:20,20,1376,111456,1,Medium Delay
359,10011,Passenger Special,2024-01-30,Mumbai,Delhi,06:45,06:55,10,1049,71332,1,Low Delay
360,10000,Shatabdi Express,2024-01-31,Kolkata,Pune,01:45,02:19,34,662,52960,1,Medium Delay
361,10001,Lalbagh Express,2024-01-31,Chennai,Delhi,09:15,09:53,38,1336,144288,1,Medium Delay
362,10002,Chennai Express,2024-01-31,Delhi,Pune,13:30,14:37,67,617,59849,1,High Delay
363,10003,Hampi Express,2024-01-31,Chennai,Hyderabad,13:45,14:20,35,1298,88264,1,Medium Delay
364,10004,Jaipur Superfast,2024-01-31,Bangalore,Delhi,05:00,06:07,67,1180,127440,1,High Delay
365,10005,Rajdhani Express,2024-01-31,Hyderabad,Bangalore,04:45,05:11,26,559,44720,1,Medium Delay
366,10006,Duronto Express,2024-01-31,Kolkata,Bangalore,02:15,02:58,43,780,91260,1,Medium Delay
367,10007,Yuva Express,2024-01-31,Delhi,Bangalore,22:45,22:46,1,1013,76988,1,Low Delay
368,10008,Garib Rath,2024-01-31,Delhi,Bangalore,22:15,22:22,7,1061,109283,1,Low Delay
369,10009,Intercity Express,2024-01-31,Chennai,Pune,04:00,04:30,30,702,81432,1,Medium Delay
370,10010,Express Special,2024-01-31,Chennai,Bangalore,22:45,22:56,11,1056,79200,1,Low Delay
371,10011,Passenger Special,2024-01-31,Hyderabad,Delhi,02:45,03:14,29,636,52152,1,Medium Delay
372,10000,Shatabdi Express,2024-02-01,Hyderabad,Mumbai,07:15,07:19,4,1379,136521,2,Low Delay
373,10001,Lalbagh Express,2024-02-01,Hyderabad,Chennai,20:45,21:54,69,805,61985,2,High Delay
374,10002,Chennai Express,2024-02-01,Bangalore,Hyderabad,15:45,16:22,37,899,83607,2,Medium Delay
375,10003,Hampi Express,2024-02-01,Mumbai,Pune,00:30,01:35,65,760,60800,2,High Delay
376,10004,Jaipur Superfast,2024-02-01,Chennai,Delhi,08:00,09:14,74,1234,136974,2,High Delay
377,10005,Rajdhani Express,2024-02-01,Kolkata,Bangalore,03:15,04:09,54,661,62134,2,High Delay
378,10006,Duronto Express,2024-02-01,Kolkata,Mumbai,14:15,15:14,59,500,55500,2,High Delay
379,10007,Yuva Express,2024-02-01,Chennai,Pune,14:00,14:41,41,1077,82929,2,Medium Delay
380,10008,Garib Rath,2024-02-01,Mumbai,Delhi,23:15,23:44,29,861,55965,2,Medium Delay
381,10009,Intercity Express,2024-02-01,Delhi,Pune,13:00,13:14,14,804,75576,2,Low Delay
382,10010,Express Special,2024-02-01,Chennai,Delhi,01:30,02:51,81,605,47795,2,High Delay
383,10011,Passenger Special,2024-02-01,Chennai,Mumbai,01:00,01:53,53,688,65360,2,High Delay
384,10000,Shatabdi Express,2024-02-02,Kolkata,Chennai,13:45,14:38,53,637,70707,2,High Delay
385,10001,Lalbagh Express,2024-02-02,Delhi,Mumbai,08:15,08:39,24,1052,117824,2,Medium Delay
386,10002,Chennai Express,2024-02-02,Chennai,Hyderabad,01:45,02:09,24,478,30114,2,Medium Delay
387,10003,Hampi Express,2024-02-02,Mumbai,Pune,11:45,11:57,12,942,68766,2,Low Delay
388,10004,Jaipur Superfast,2024-02-02,Hyderabad,Bangalore,05:45,06:27,42,653,39833,2,Medium Delay
389,10005,Rajdhani Express,2024-02-02,Hyderabad,Mumbai,18:00,19:22,82,1329,91701,2,High Delay
390,10006,Duronto Express,2024-02-02,Bangalore,Mumbai,10:15,10:45,30,455,33670,2,Medium Delay
391,10007,Yuva Express,2024-02-02,Bangalore,Delhi,08:30,08:50,20,728,63336,2,Medium Delay
392,10008,Garib Rath,2024-02-02,Kolkata,Hyderabad,18:30,19:49,79,799,95081,2,High Delay
393,10009,Intercity Express,2024-02-02,Bangalore,Pune,03:30,04:09,39,1184,113664,2,Medium Delay
394,10010,Express Special,2024-02-02,Hyderabad,Delhi,19:45,20:22,37,630,68670,2,Medium Delay
395,10011,Passenger Special,2024-02-02,Mumbai,Pune,02:30,02:56,26,491,39771,2,Medium Delay
396,10000,Shatabdi Express,2024-02-03,Kolkata,Pune,21:00,21:54,54,785,67510,2,High Delay
397,10001,Lalbagh Express,2024-02-03,Mumbai,Hyderabad,09:30,10:27,57,1287,126126,2,High Delay
398,10002,Chennai Express,2024-02-03,Mumbai,Chennai,12:00,13:29,89,641,66664,2,High Delay
399,10003,Hampi Express,2024-02-03,Mumbai,Hyderabad,17:00,17:44,44,1071,101745,2,Medium Delay
400,10004,Jaipur Superfast,2024-02-03,Bangalore,Delhi,16:45,16:55,10,1102,88160,2,Low Delay
401,10005,Rajdhani Express,2024-02-03,Hyderabad,Pune,03:15,04:06,51,1023,121737,2,High Delay
402,10006,Duronto Express,2024-02-03,Chennai,Delhi,08:00,08:51,51,1324,128428,2,High Delay
403,10007,Yuva Express,2024-02-03,Chennai,Hyderabad,09:00,10:03,63,416,47840,2,High Delay
404,10008,Garib Rath,2024-02-03,Bangalore,Chennai,00:15,01:14,59,959,84392,2,High Delay
405,10009,Intercity Express,2024-02-03,Bangalore,Mumbai,17:15,18:14,59,631,50480,2,High Delay
406,10010,Express Special,2024-02-03,Hyderabad,Mumbai,22:15,22:22,7,1354,109674,2,Low Delay
407,10011,Passenger Special,2024-02-03,Bangalore,Chennai,22:45,23:29,44,866,55424,2,Medium Delay
408,10000,Shatabdi Express,2024-02-04,Hyderabad,Chennai,22:00,22:07,7,1244,83348,2,Low Delay
409,10001,Lalbagh Express,2024-02-04,Bangalore,Delhi,00:00,00:50,50,807,75858,2,High Delay
410,10002,Chennai Express,2024-02-04,Bangalore,Hyderabad,19:00,19:57,57,1326,139230,2,High Delay
411,10003,Hampi Express,2024-02-04,Hyderabad,Mumbai,19:30,20:52,82,790,86900,2,High Delay
412,10004,Jaipur Superfast,2024-02-04,Hyderabad,Mumbai,10:15,10:19,4,1172,104308,2,Low Delay
413,10005,Rajdhani Express,2024-02-04,Kolkata,Bangalore,05:30,06:50,80,622,41674,2,High Delay
414,10006,Duronto Express,2024-02-04,Bangalore,Chennai,01:30,02:19,49,1362,147096,2,High Delay
415,10007,Yuva Express,2024-02-04,Hyderabad,Delhi,13:00,13:40,40,616,72072,2,Medium Delay
416,10008,Garib Rath,2024-02-04,Kolkata,Bangalore,09:00,09:35,35,1051,90386,2,Medium Delay
417,10009,Intercity Express,2024-02-04,Chennai,Hyderabad,20:45,21:00,15,687,62517,2,Low Delay
418,10010,Express Special,2024-02-04,Hyderabad,Bangalore,10:15,10:29,14,672,66528,2,Low Delay
419,10011,Passenger Special,2024-02-04,Chennai,Bangalore,07:30,08:47,77,523,61191,2,High Delay
420,10000,Shatabdi Express,2024-02-05,Bangalore,Mumbai,21:45,22:14,29,1379,110320,2,Medium Delay
421,10001,Lalbagh Express,2024-02-05,Hyderabad,Mumbai,13:00,13:20,20,1394,163098,2,Medium Delay
422,10002,Chennai Express,2024-02-05,Kolkata,Chennai,11:00,11:46,46,929,74320,2,High Delay
423,10003,Hampi Express,2024-02-05,Mumbai,Hyderabad,07:15,07:21,6,1062,109386,2,Low Delay
424,10004,Jaipur Superfast,2024-02-05,Delhi,Mumbai,21:45,22:13,28,1180,90860,2,Medium Delay
425,10005,Rajdhani Express,2024-02-05,Chennai,Hyderabad,20:30,21:21,51,682,74338,2,High Delay
426,10006,Duronto Express,2024-02-05,Delhi,Pune,12:15,12:57,42,820,75440,2,Medium Delay
427,10007,Yuva Express,2024-02-05,Delhi,Mumbai,22:00,22:29,29,1206,124218,2,Medium Delay
428,10008,Garib Rath,2024-02-05,Bangalore,Hyderabad,14:45,15:42,57,1055,70685,2,High Delay
429,10009,Intercity Express,2024-02-05,Bangalore,Pune,04:30,05:34,64,1299,128601,2,High Delay
430,10010,Express Special,2024-02-05,Delhi,Bangalore,01:30,02:58,88,409,32720,2,High Delay
431,10011,Passenger Special,2024-02-05,Kolkata,Mumbai,01:00,01:12,12,792,87912,2,Low Delay
432,10000,Shatabdi Express,2024-02-06,Hyderabad,Bangalore,21:45,23:05,80,1373,100229,2,High Delay
433,10001,Lalbagh Express,2024-02-06,Bangalore,Mumbai,20:00,20:19,19,986,73950,2,Medium Delay
434,10002,Chennai Express,2024-02-06,Delhi,Mumbai,04:15,04:18,3,1022,64386,2,Low Delay
435,10003,Hampi Express,2024-02-06,Hyderabad,Bangalore,23:15,23:40,25,1204,116788,2,Medium Delay
436,10004,Jaipur Superfast,2024-02-06,Mumbai,Hyderabad,09:15,10:00,45,1171,139349,2,Medium Delay
437,10005,Rajdhani Express,2024-02-06,Bangalore,Hyderabad,19:00,20:10,70,915,80520,2,High Delay
438,10006,Duronto Express,2024-02-06,Kolkata,Mumbai,23:00,00:19,79,1097,125058,2,High Delay
439,10007,Yuva Express,2024-02-06,Hyderabad,Delhi,23:15,23:38,23,561,49929,2,Medium Delay
440,10008,Garib Rath,2024-02-06,Chennai,Delhi,18:00,19:02,62,1277,99606,2,High Delay
441,10009,Intercity Express,2024-02-06,Kolkata,Pune,11:15,12:12,57,1397,156464,2,High Delay
442,10010,Express Special,2024-02-06,Hyderabad,Mumbai,15:00,15:54,54,512,58368,2,High Delay
443,10011,Passenger Special,2024-02-06,Bangalore,Mumbai,19:00,19:46,46,1370,158920,2,High Delay
444,10000,Shatabdi Express,2024-02-07,Hyderabad,Pune,00:00,01:09,69,659,52061,2,High Delay
445,10001,Lalbagh Express,2024-02-07,Delhi,Pune,10:30,10:38,8,1001,75075,2,Low Delay
446,10002,Chennai Express,2024-02-07,Mumbai,Chennai,19:00,19:09,9,449,27838,2,Low Delay
447,10003,Hampi Express,2024-02-07,Mumbai,Delhi,16:15,17:24,69,1248,147264,2,High Delay
448,10004,Jaipur Superfast,2024-02-07,Mumbai,Delhi,20:30,21:11,41,946,99330,2,Medium Delay
449,10005,Rajdhani Express,2024-02-07,Chennai,Delhi,04:00,05:03,63,1332,105228,2,High Delay
450,10006,Duronto Express,2024-02-07,Bangalore,Hyderabad,09:45,09:49,4,755,49075,2,Low Delay
451,10007,Yuva Express,2024-02-07,Chennai,Pune,06:30,07:04,34,1040,86320,2,Medium Delay
452,10008,Garib Rath,2024-02-07,Bangalore,Pune,05:00,05:53,53,1085,129115,2,High Delay
453,10009,Intercity Express,2024-02-07,Hyderabad,Delhi,19:45,21:13,88,947,75760,2,High Delay
454,10010,Express Special,2024-02-07,Kolkata,Delhi,09:15,10:40,85,619,40854,2,High Delay
455,10011,Passenger Special,2024-02-07,Delhi,Pune,13:45,13:54,9,1247,93525,2,Low Delay
456,10000,Shatabdi Express,2024-02-08,Kolkata,Bangalore,12:15,12:58,43,1240,128960,2,Medium Delay
457,10001,Lalbagh Express,2024-02-08,Hyderabad,Mumbai,19:15,20:11,56,932,58716,2,High Delay
458,10002,Chennai Express,2024-02-08,Chennai,Bangalore,06:15,06:29,14,1377,125307,2,Low Delay
459,10003,Hampi Express,2024-02-08,Delhi,Pune,23:30,00:17,47,598,47840,2,High Delay
460,10004,Jaipur Superfast,2024-02-08,Chennai,Mumbai,11:45,11:58,13,712,68352,2,Low Delay
461,10005,Rajdhani Express,2024-02-08,Chennai,Hyderabad,17:00,17:02,2,998,84830,2,Low Delay
462,10006,Duronto Express,2024-02-08,Mumbai,Chennai,18:30,19:58,88,1252,88892,2,High Delay
463,10007,Yuva Express,2024-02-08,Bangalore,Hyderabad,08:00,08:49,49,1028,64764,2,High Delay
464,10008,Garib Rath,2024-02-08,Chennai,Bangalore,06:15,06:47,32,992,82336,2,Medium Delay
465,10009,Intercity Express,2024-02-08,Mumbai,Hyderabad,01:45,02:42,57,442,44200,2,High Delay
466,10010,Express Special,2024-02-08,Kolkata,Chennai,16:15,17:24,69,893,58045,2,High Delay
467,10011,Passenger Special,2024-02-08,Chennai,Bangalore,09:00,09:04,4,913,73953,2,Low Delay
468,10000,Shatabdi Express,2024-02-09,Bangalore,Mumbai,09:15,09:30,15,1279,140690,2,Low Delay
469,10001,Lalbagh Express,2024-02-09,Mumbai,Pune,23:30,00:09,39,693,82467,2,Medium Delay
470,10002,Chennai Express,2024-02-09,Delhi,Bangalore,02:45,03:47,62,960,87360,2,High Delay
471,10003,Hampi Express,2024-02-09,Mumbai,Pune,03:15,04:40,85,1054,121210,2,High Delay
472,10004,Jaipur Superfast,2024-02-09,Mumbai,Pune,13:30,14:09,39,457,39759,2,Medium Delay
473,10005,Rajdhani Express,2024-02-09,Chennai,Bangalore,01:00,01:02,2,1367,140801,2,Low Delay
474,10006,Duronto Express,2024-02-09,Bangalore,Mumbai,19:30,19:35,5,1078,119658,2,Low Delay
475,10007,Yuva Express,2024-02-09,Bangalore,Delhi,17:30,17:48,18,1108,121880,2,Medium Delay
476,10008,Garib Rath,2024-02-09,Delhi,Pune,09:45,10:08,23,907,78909,2,Medium Delay
477,10009,Intercity Express,2024-02-09,Bangalore,Pune,04:00,05:11,71,966,65688,2,High Delay
478,10010,Express Special,2024-02-09,Kolkata,Bangalore,09:45,11:08,83,853,60563,2,High Delay
479,10011,Passenger Special,2024-02-09,Chennai,Delhi,12:30,12:56,26,1025,104550,2,Medium Delay
480,10000,Shatabdi Express,2024-02-10,Kolkata,Chennai,00:30,00:37,7,1012,92092,2,Low Delay
481,10001,Lalbagh Express,2024-02-10,Hyderabad,Mumbai,04:45,05:54,69,765,86445,2,High Delay
482,10002,Chennai Express,2024-02-10,Delhi,Chennai,11:30,12:15,45,1286,96450,2,Medium Delay
483,10003,Hampi Express,2024-02-10,Bangalore,Hyderabad,22:00,22:20,20,1069,76968,2,Medium Delay
484,10004,Jaipur Superfast,2024-02-10,Chennai,Pune,05:15,06:13,58,646,55556,2,High Delay
485,10005,Rajdhani Express,2024-02-10,Mumbai,Chennai,02:00,03:07,67,1192,94168,2,High Delay
486,10006,Duronto Express,2024-02-10,Chennai,Mumbai,04:30,05:30,60,875,77000,2,High Delay
487,10007,Yuva Express,2024-02-10,Bangalore,Pune,05:15,05:20,5,610,72590,2,Low Delay
488,10008,Garib Rath,2024-02-10,Hyderabad,Chennai,10:15,11:01,46,763,78589,2,High Delay
489,10009,Intercity Express,2024-02-10,Bangalore,Hyderabad,23:15,00:40,85,530,37630,2,High Delay
490,10010,Express Special,2024-02-10,Hyderabad,Bangalore,15:00,15:27,27,1159,98515,2,Medium Delay
