Train_ID,Train_Name,Date,Source,Destination,Scheduled_Arrival,Actual_Arrival,Delay_Minutes,Passenger_Count,Revenue
10000,Shatabdi Express,2024-01-27,Hyderabad,Pune,14:15,15:43,88,483,29463
10001,Lalbagh Express,2024-01-27,Kolkata,Chennai,01:30,01:34,4,848,83952
10002,Chennai Express,2024-01-27,Hyderabad,Delhi,12:30,13:16,46,686,48020
10003,Hampi Express,2024-01-27,Chennai,Delhi,21:15,22:34,79,1369,120472
10004,Jaipur Superfast,2024-01-27,Chennai,Pune,08:00,08:04,4,675,45225
10005,Rajdhani Express,2024-01-27,Delhi,Pune,00:00,01:03,63,1285,101515
10006,Duronto Express,2024-01-27,Hyderabad,Chennai,10:00,10:46,46,1396,99116
10007,Yuva Express,2024-01-27,Mumbai,Chennai,16:45,17:28,43,1223,106401
10008,Garib Rath,2024-01-27,Kolkata,Delhi,19:15,20:32,77,1041,70788
10009,Intercity Express,2024-01-27,Mumbai,Pune,00:30,01:04,34,597,57312
10010,Express Special,2024-01-27,Mumbai,Delhi,04:00,04:50,50,605,42955
10011,Passenger Special,2024-01-27,Chennai,Pune,20:15,21:42,87,650,66300
10000,Shatabdi Express,2024-01-28,Kolkata,Bangalore,17:00,17:56,56,438,39420
10001,Lalbagh Express,2024-01-28,Delhi,Bangalore,22:45,23:22,37,1251,102582
10002,Chennai Express,2024-01-28,Kolkata,Pune,19:45,20:34,49,1145,136255
10003,Hampi Express,2024-01-28,Chennai,Hyderabad,00:30,00:37,7,1068,97188
10004,Jaipur Superfast,2024-01-28,Kolkata,Pune,14:15,15:01,46,1201,72060
10005,Rajdhani Express,2024-01-28,Chennai,Delhi,09:15,10:36,81,544,46240
10006,Duronto Express,2024-01-28,Bangalore,Pune,07:00,07:45,45,1363,125396
10007,Yuva Express,2024-01-28,Bangalore,Delhi,15:15,16:07,52,703,44992
10008,Garib Rath,2024-01-28,Bangalore,Mumbai,01:15,02:18,63,1365,92820
10009,Intercity Express,2024-01-28,Bangalore,Chennai,15:00,16:12,72,1156,83232
10010,Express Special,2024-01-28,Bangalore,Delhi,03:15,03:18,3,1013,79014
10011,Passenger Special,2024-01-28,Kolkata,Bangalore,17:00,17:22,22,1250,130000
10000,Shatabdi Express,2024-01-29,Delhi,Chennai,23:15,00:08,53,854,71736
10001,Lalbagh Express,2024-01-29,Mumbai,Chennai,11:15,12:25,70,542,43360
10002,Chennai Express,2024-01-29,Delhi,Pune,00:00,00:34,34,1339,129883
10003,Hampi Express,2024-01-29,Chennai,Delhi,02:45,04:02,77,1241,75701
10004,Jaipur Superfast,2024-01-29,Kolkata,Chennai,02:00,02:25,25,727,77789
10005,Rajdhani Express,2024-01-29,Chennai,Pune,20:00,20:25,25,1064,75544
10006,Duronto Express,2024-01-29,Mumbai,Bangalore,15:00,16:18,78,699,66405
10007,Yuva Express,2024-01-29,Delhi,Bangalore,11:30,12:12,42,420,34440
10008,Garib Rath,2024-01-29,Delhi,Hyderabad,14:00,14:35,35,1114,122540
10009,Intercity Express,2024-01-29,Hyderabad,Pune,12:15,12:33,18,1201,87673
10010,Express Special,2024-01-29,Mumbai,Pune,15:00,15:51,51,893,76798
10011,Passenger Special,2024-01-29,Mumbai,Pune,02:45,03:00,15,505,47975
10000,Shatabdi Express,2024-01-30,Kolkata,Bangalore,01:00,02:16,76,1043,88655
10001,Lalbagh Express,2024-01-30,Bangalore,Delhi,06:30,07:43,73,438,31536
10002,Chennai Express,2024-01-30,Bangalore,Mumbai,09:45,10:20,35,483,30429
10003,Hampi Express,2024-01-30,Kolkata,Hyderabad,00:45,01:29,44,761,80666
10004,Jaipur Superfast,2024-01-30,Delhi,Hyderabad,22:15,22:35,20,1125,97875
10005,Rajdhani Express,2024-01-30,Bangalore,Mumbai,08:30,08:39,9,1383,161811
10006,Duronto Express,2024-01-30,Bangalore,Hyderabad,09:45,10:08,23,1119,120852
10007,Yuva Express,2024-01-30,Chennai,Delhi,04:45,05:34,49,1063,82914
10008,Garib Rath,2024-01-30,Hyderabad,Delhi,06:15,07:43,88,545,42510
10009,Intercity Express,2024-01-30,Hyderabad,Bangalore,00:30,01:38,68,1086,117288
10010,Express Special,2024-01-30,Delhi,Pune,01:00,01:20,20,1376,111456
10011,Passenger Special,2024-01-30,Mumbai,Delhi,06:45,06:55,10,1049,71332
10000,Shatabdi Express,2024-01-31,Kolkata,Pune,01:45,02:19,34,662,52960
10001,Lalbagh Express,2024-01-31,Chennai,Delhi,09:15,09:53,38,1336,144288
10002,Chennai Express,2024-01-31,Delhi,Pune,13:30,14:37,67,617,59849
10003,Hampi Express,2024-01-31,Chennai,Hyderabad,13:45,14:20,35,1298,88264
10004,Jaipur Superfast,2024-01-31,Bangalore,Delhi,05:00,06:07,67,1180,127440
10005,Rajdhani Express,2024-01-31,Hyderabad,Bangalore,04:45,05:11,26,559,44720
10006,Duronto Express,2024-01-31,Kolkata,Bangalore,02:15,02:58,43,780,91260
10007,Yuva Express,2024-01-31,Delhi,Bangalore,22:45,22:46,1,1013,76988
10008,Garib Rath,2024-01-31,Delhi,Bangalore,22:15,22:22,7,1061,109283
10009,Intercity Express,2024-01-31,Chennai,Pune,04:00,04:30,30,702,81432
10010,Express Special,2024-01-31,Chennai,Bangalore,22:45,22:56,11,1056,79200
10011,Passenger Special,2024-01-31,Hyderabad,Delhi,02:45,03:14,29,636,52152
10000,Shatabdi Express,2024-02-01,Hyderabad,Mumbai,07:15,07:19,4,1379,136521
10001,Lalbagh Express,2024-02-01,Hyderabad,Chennai,20:45,21:54,69,805,61985
10002,Chennai Express,2024-02-01,Bangalore,Hyderabad,15:45,16:22,37,899,83607
10003,Hampi Express,2024-02-01,Mumbai,Pune,00:30,01:35,65,760,60800
10004,Jaipur Superfast,2024-02-01,Chennai,Delhi,08:00,09:14,74,1234,136974
10005,Rajdhani Express,2024-02-01,Kolkata,Bangalore,03:15,04:09,54,661,62134
10006,Duronto Express,2024-02-01,Kolkata,Mumbai,14:15,15:14,59,500,55500
10007,Yuva Express,2024-02-01,Chennai,Pune,14:00,14:41,41,1077,82929
10008,Garib Rath,2024-02-01,Mumbai,Delhi,23:15,23:44,29,861,55965
10009,Intercity Express,2024-02-01,Delhi,Pune,13:00,13:14,14,804,75576
10010,Express Special,2024-02-01,Chennai,Delhi,01:30,02:51,81,605,47795
10011,Passenger Special,2024-02-01,Chennai,Mumbai,01:00,01:53,53,688,65360
10000,Shatabdi Express,2024-02-02,Kolkata,Chennai,13:45,14:38,53,637,70707
10001,Lalbagh Express,2024-02-02,Delhi,Mumbai,08:15,08:39,24,1052,117824
10002,Chennai Express,2024-02-02,Chennai,Hyderabad,01:45,02:09,24,478,30114
10003,Hampi Express,2024-02-02,Mumbai,Pune,11:45,11:57,12,942,68766
10004,Jaipur Superfast,2024-02-02,Hyderabad,Bangalore,05:45,06:27,42,653,39833
10005,Rajdhani Express,2024-02-02,Hyderabad,Mumbai,18:00,19:22,82,1329,91701
10006,Duronto Express,2024-02-02,Bangalore,Mumbai,10:15,10:45,30,455,33670
10007,Yuva Express,2024-02-02,Bangalore,Delhi,08:30,08:50,20,728,63336
10008,Garib Rath,2024-02-02,Kolkata,Hyderabad,18:30,19:49,79,799,95081
10009,Intercity Express,2024-02-02,Bangalore,Pune,03:30,04:09,39,1184,113664
10010,Express Special,2024-02-02,Hyderabad,Delhi,19:45,20:22,37,630,68670
10011,Passenger Special,2024-02-02,Mumbai,Pune,02:30,02:56,26,491,39771
10000,Shatabdi Express,2024-02-03,Kolkata,Pune,21:00,21:54,54,785,67510
10001,Lalbagh Express,2024-02-03,Mumbai,Hyderabad,09:30,10:27,57,1287,126126
10002,Chennai Express,2024-02-03,Mumbai,Chennai,12:00,13:29,89,641,66664
10003,Hampi Express,2024-02-03,Mumbai,Hyderabad,17:00,17:44,44,1071,101745
10004,Jaipur Superfast,2024-02-03,Bangalore,Delhi,16:45,16:55,10,1102,88160
10005,Rajdhani Express,2024-02-03,Hyderabad,Pune,03:15,04:06,51,1023,121737
10006,Duronto Express,2024-02-03,Chennai,Delhi,08:00,08:51,51,1324,128428
10007,Yuva Express,2024-02-03,Chennai,Hyderabad,09:00,10:03,63,416,47840
10008,Garib Rath,2024-02-03,Bangalore,Chennai,00:15,01:14,59,959,84392
10009,Intercity Express,2024-02-03,Bangalore,Mumbai,17:15,18:14,59,631,50480
10010,Express Special,2024-02-03,Hyderabad,Mumbai,22:15,22:22,7,1354,109674
10011,Passenger Special,2024-02-03,Bangalore,Chennai,22:45,23:29,44,866,55424
10000,Shatabdi Express,2024-02-04,Hyderabad,Chennai,22:00,22:07,7,1244,83348
10001,Lalbagh Express,2024-02-04,Bangalore,Delhi,00:00,00:50,50,807,75858
10002,Chennai Express,2024-02-04,Bangalore,Hyderabad,19:00,19:57,57,1326,139230
10003,Hampi Express,2024-02-04,Hyderabad,Mumbai,19:30,20:52,82,790,86900
10004,Jaipur Superfast,2024-02-04,Hyderabad,Mumbai,10:15,10:19,4,1172,104308
10005,Rajdhani Express,2024-02-04,Kolkata,Bangalore,05:30,06:50,80,622,41674
10006,Duronto Express,2024-02-04,Bangalore,Chennai,01:30,02:19,49,1362,147096
10007,Yuva Express,2024-02-04,Hyderabad,Delhi,13:00,13:40,40,616,72072
10008,Garib Rath,2024-02-04,Kolkata,Bangalore,09:00,09:35,35,1051,90386
10009,Intercity Express,2024-02-04,Chennai,Hyderabad,20:45,21:00,15,687,62517
10010,Express Special,2024-02-04,Hyderabad,Bangalore,10:15,10:29,14,672,66528
10011,Passenger Special,2024-02-04,Chennai,Bangalore,07:30,08:47,77,523,61191
10000,Shatabdi Express,2024-02-05,Bangalore,Mumbai,21:45,22:14,29,1379,110320
10001,Lalbagh Express,2024-02-05,Hyderabad,Mumbai,13:00,13:20,20,1394,163098
10002,Chennai Express,2024-02-05,Kolkata,Chennai,11:00,11:46,46,929,74320
10003,Hampi Express,2024-02-05,Mumbai,Hyderabad,07:15,07:21,6,1062,109386
10004,Jaipur Superfast,2024-02-05,Delhi,Mumbai,21:45,22:13,28,1180,90860
10005,Rajdhani Express,2024-02-05,Chennai,Hyderabad,20:30,21:21,51,682,74338
10006,Duronto Express,2024-02-05,Delhi,Pune,12:15,12:57,42,820,75440
10007,Yuva Express,2024-02-05,Delhi,Mumbai,22:00,22:29,29,1206,124218
10008,Garib Rath,2024-02-05,Bangalore,Hyderabad,14:45,15:42,57,1055,70685
10009,Intercity Express,2024-02-05,Bangalore,Pune,04:30,05:34,64,1299,128601
10010,Express Special,2024-02-05,Delhi,Bangalore,01:30,02:58,88,409,32720
10011,Passenger Special,2024-02-05,Kolkata,Mumbai,01:00,01:12,12,792,87912
10000,Shatabdi Express,2024-02-06,Hyderabad,Bangalore,21:45,23:05,80,1373,100229
10001,Lalbagh Express,2024-02-06,Bangalore,Mumbai,20:00,20:19,19,986,73950
10002,Chennai Express,2024-02-06,Delhi,Mumbai,04:15,04:18,3,1022,64386
10003,Hampi Express,2024-02-06,Hyderabad,Bangalore,23:15,23:40,25,1204,116788
10004,Jaipur Superfast,2024-02-06,Mumbai,Hyderabad,09:15,10:00,45,1171,139349
10005,Rajdhani Express,2024-02-06,Bangalore,Hyderabad,19:00,20:10,70,915,80520
10006,Duronto Express,2024-02-06,Kolkata,Mumbai,23:00,00:19,79,1097,125058
10007,Yuva Express,2024-02-06,Hyderabad,Delhi,23:15,23:38,23,561,49929
10008,Garib Rath,2024-02-06,Chennai,Delhi,18:00,19:02,62,1277,99606
10009,Intercity Express,2024-02-06,Kolkata,Pune,11:15,12:12,57,1397,156464
10010,Express Special,2024-02-06,Hyderabad,Mumbai,15:00,15:54,54,512,58368
10011,Passenger Special,2024-02-06,Bangalore,Mumbai,19:00,19:46,46,1370,158920
10000,Shatabdi Express,2024-02-07,Hyderabad,Pune,00:00,01:09,69,659,52061
10001,Lalbagh Express,2024-02-07,Delhi,Pune,10:30,10:38,8,1001,75075
10002,Chennai Express,2024-02-07,Mumbai,Chennai,19:00,19:09,9,449,27838
10003,Hampi Express,2024-02-07,Mumbai,Delhi,16:15,17:24,69,1248,147264
10004,Jaipur Superfast,2024-02-07,Mumbai,Delhi,20:30,21:11,41,946,99330
10005,Rajdhani Express,2024-02-07,Chennai,Delhi,04:00,05:03,63,1332,105228
10006,Duronto Express,2024-02-07,Bangalore,Hyderabad,09:45,09:49,4,755,49075
10007,Yuva Express,2024-02-07,Chennai,Pune,06:30,07:04,34,1040,86320
10008,Garib Rath,2024-02-07,Bangalore,Pune,05:00,05:53,53,1085,129115
10009,Intercity Express,2024-02-07,Hyderabad,Delhi,19:45,21:13,88,947,75760
10010,Express Special,2024-02-07,Kolkata,Delhi,09:15,10:40,85,619,40854
10011,Passenger Special,2024-02-07,Delhi,Pune,13:45,13:54,9,1247,93525
10000,Shatabdi Express,2024-02-08,Kolkata,Bangalore,12:15,12:58,43,1240,128960
10001,Lalbagh Express,2024-02-08,Hyderabad,Mumbai,19:15,20:11,56,932,58716
10002,Chennai Express,2024-02-08,Chennai,Bangalore,06:15,06:29,14,1377,125307
10003,Hampi Express,2024-02-08,Delhi,Pune,23:30,00:17,47,598,47840
10004,Jaipur Superfast,2024-02-08,Chennai,Mumbai,11:45,11:58,13,712,68352
10005,Rajdhani Express,2024-02-08,Chennai,Hyderabad,17:00,17:02,2,998,84830
10006,Duronto Express,2024-02-08,Mumbai,Chennai,18:30,19:58,88,1252,88892
10007,Yuva Express,2024-02-08,Bangalore,Hyderabad,08:00,08:49,49,1028,64764
10008,Garib Rath,2024-02-08,Chennai,Bangalore,06:15,06:47,32,992,82336
10009,Intercity Express,2024-02-08,Mumbai,Hyderabad,01:45,02:42,57,442,44200
10010,Express Special,2024-02-08,Kolkata,Chennai,16:15,17:24,69,893,58045
10011,Passenger Special,2024-02-08,Chennai,Bangalore,09:00,09:04,4,913,73953
10000,Shatabdi Express,2024-02-09,Bangalore,Mumbai,09:15,09:30,15,1279,140690
10001,Lalbagh Express,2024-02-09,Mumbai,Pune,23:30,00:09,39,693,82467
10002,Chennai Express,2024-02-09,Delhi,Bangalore,02:45,03:47,62,960,87360
10003,Hampi Express,2024-02-09,Mumbai,Pune,03:15,04:40,85,1054,121210
10004,Jaipur Superfast,2024-02-09,Mumbai,Pune,13:30,14:09,39,457,39759
10005,Rajdhani Express,2024-02-09,Chennai,Bangalore,01:00,01:02,2,1367,140801
10006,Duronto Express,2024-02-09,Bangalore,Mumbai,19:30,19:35,5,1078,119658
10007,Yuva Express,2024-02-09,Bangalore,Delhi,17:30,17:48,18,1108,121880
10008,Garib Rath,2024-02-09,Delhi,Pune,09:45,10:08,23,907,78909
10009,Intercity Express,2024-02-09,Bangalore,Pune,04:00,05:11,71,966,65688
10010,Express Special,2024-02-09,Kolkata,Bangalore,09:45,11:08,83,853,60563
10011,Passenger Special,2024-02-09,Chennai,Delhi,12:30,12:56,26,1025,104550
10000,Shatabdi Express,2024-02-10,Kolkata,Chennai,00:30,00:37,7,1012,92092
10001,Lalbagh Express,2024-02-10,Hyderabad,Mumbai,04:45,05:54,69,765,86445
10002,Chennai Express,2024-02-10,Delhi,Chennai,11:30,12:15,45,1286,96450
10003,Hampi Express,2024-02-10,Bangalore,Hyderabad,22:00,22:20,20,1069,76968
10004,Jaipur Superfast,2024-02-10,Chennai,Pune,05:15,06:13,58,646,55556
10005,Rajdhani Express,2024-02-10,Mumbai,Chennai,02:00,03:07,67,1192,94168
10006,Duronto Express,2024-02-10,Chennai,Mumbai,04:30,05:30,60,875,77000
10007,Yuva Express,2024-02-10,Bangalore,Pune,05:15,05:20,5,610,72590
10008,Garib Rath,2024-02-10,Hyderabad,Chennai,10:15,11:01,46,763,78589
10009,Intercity Express,2024-02-10,Bangalore,Hyderabad,23:15,00:40,85,530,37630
10010,Express Special,2024-02-10,Hyderabad,Bangalore,15:00,15:27,27,1159,98515
10011,Passenger Special,2024-02-10,Kolkata,Chennai,20:30,21:21,51,945,94500
10000,Shatabdi Express,2024-02-11,Delhi,Bangalore,10:00,10:22,22,575,46575
10001,Lalbagh Express,2024-02-11,Bangalore,Hyderabad,11:30,11:44,14,1258,118252
10002,Chennai Express,2024-02-11,Bangalore,Pune,15:15,16:20,65,882,87318
10003,Hampi Express,2024-02-11,Hyderabad,Chennai,19:45,19:45,0,1367,155838
10004,Jaipur Superfast,2024-02-11,Delhi,Pune,14:15,14:29,14,590,47200
10005,Rajdhani Express,2024-02-11,Delhi,Chennai,20:00,20:45,45,1053,100035
10006,Duronto Express,2024-02-11,Hyderabad,Chennai,06:00,07:16,76,606,46662
10007,Yuva Express,2024-02-11,Delhi,Chennai,05:30,05:52,22,842,72412
10008,Garib Rath,2024-02-11,Chennai,Pune,20:45,21:46,61,946,73788
10009,Intercity Express,2024-02-11,Kolkata,Hyderabad,19:00,19:24,24,823,68309
10010,Express Special,2024-02-11,Kolkata,Bangalore,05:30,05:51,21,1343,155788
10011,Passenger Special,2024-02-11,Delhi,Mumbai,02:15,02:33,18,1112,96744
10000,Shatabdi Express,2024-02-12,Hyderabad,Pune,06:15,07:17,62,472,55696
10001,Lalbagh Express,2024-02-12,Hyderabad,Chennai,18:30,18:43,13,519,50343
10002,Chennai Express,2024-02-12,Mumbai,Hyderabad,03:45,05:05,80,685,46580
10003,Hampi Express,2024-02-12,Bangalore,Pune,13:30,14:22,52,1138,113800
10004,Jaipur Superfast,2024-02-12,Delhi,Chennai,03:30,04:37,67,1387,92929
10005,Rajdhani Express,2024-02-12,Chennai,Bangalore,13:15,13:55,40,1031,117534
10006,Duronto Express,2024-02-12,Mumbai,Chennai,15:15,15:26,11,434,30380
10007,Yuva Express,2024-02-12,Kolkata,Bangalore,20:30,20:50,20,724,77468
10008,Garib Rath,2024-02-12,Hyderabad,Pune,02:45,03:17,32,600,40800
10009,Intercity Express,2024-02-12,Hyderabad,Mumbai,16:15,17:42,87,879,52740
10010,Express Special,2024-02-12,Mumbai,Pune,21:45,22:30,45,958,70892
10011,Passenger Special,2024-02-12,Bangalore,Delhi,19:00,19:21,21,631,50480
10000,Shatabdi Express,2024-02-13,Delhi,Pune,18:45,19:39,54,854,74298
10001,Lalbagh Express,2024-02-13,Hyderabad,Delhi,21:45,22:29,44,978,79218
10002,Chennai Express,2024-02-13,Hyderabad,Bangalore,23:15,00:09,54,760,45600
10003,Hampi Express,2024-02-13,Kolkata,Hyderabad,21:00,22:21,81,1312,93152
10004,Jaipur Superfast,2024-02-13,Kolkata,Bangalore,07:30,08:34,64,840,73920
10005,Rajdhani Express,2024-02-13,Mumbai,Chennai,02:45,02:58,13,690,73830
10006,Duronto Express,2024-02-13,Mumbai,Pune,23:00,23:12,12,1100,106700
10007,Yuva Express,2024-02-13,Bangalore,Chennai,07:30,07:49,19,1291,118772
10008,Garib Rath,2024-02-13,Chennai,Hyderabad,20:00,21:03,63,717,72417
10009,Intercity Express,2024-02-13,Delhi,Chennai,08:45,09:21,36,1216,121600
10010,Express Special,2024-02-13,Bangalore,Hyderabad,18:30,19:08,38,582,58200
10011,Passenger Special,2024-02-13,Mumbai,Delhi,13:30,13:40,10,732,76860
10000,Shatabdi Express,2024-02-14,Mumbai,Chennai,07:45,08:03,18,731,48977
10001,Lalbagh Express,2024-02-14,Mumbai,Hyderabad,12:45,13:45,60,639,58788
10002,Chennai Express,2024-02-14,Mumbai,Bangalore,06:45,07:53,68,919,77196
10003,Hampi Express,2024-02-14,Delhi,Hyderabad,14:30,15:18,48,1086,85794
10004,Jaipur Superfast,2024-02-14,Chennai,Mumbai,01:45,02:17,32,1038,98610
10005,Rajdhani Express,2024-02-14,Chennai,Hyderabad,18:30,18:57,27,1335,105465
10006,Duronto Express,2024-02-14,Bangalore,Chennai,11:15,11:29,14,440,43120
10007,Yuva Express,2024-02-14,Chennai,Hyderabad,08:15,09:20,65,1218,85260
10008,Garib Rath,2024-02-14,Mumbai,Bangalore,13:15,14:05,50,517,35156
10009,Intercity Express,2024-02-14,Bangalore,Pune,02:45,03:54,69,1066,119392
10010,Express Special,2024-02-14,Chennai,Hyderabad,05:30,05:45,15,749,74151
10011,Passenger Special,2024-02-14,Chennai,Bangalore,08:15,08:26,11,818,83436
10000,Shatabdi Express,2024-02-15,Bangalore,Hyderabad,14:15,15:39,84,973,105084
10001,Lalbagh Express,2024-02-15,Bangalore,Chennai,05:45,06:05,20,837,85374
10002,Chennai Express,2024-02-15,Chennai,Pune,02:00,03:12,72,1348,130756
10003,Hampi Express,2024-02-15,Chennai,Pune,11:15,11:46,31,850,52700
10004,Jaipur Superfast,2024-02-15,Hyderabad,Delhi,14:00,15:02,62,422,41778
10005,Rajdhani Express,2024-02-15,Delhi,Bangalore,21:45,22:17,32,1319,129262
10006,Duronto Express,2024-02-15,Chennai,Pune,04:30,05:37,67,820,94300
10007,Yuva Express,2024-02-15,Bangalore,Chennai,14:45,15:03,18,1068,73692
10008,Garib Rath,2024-02-15,Hyderabad,Bangalore,02:30,02:40,10,1216,131328
10009,Intercity Express,2024-02-15,Kolkata,Pune,07:15,08:02,47,1027,118105
10010,Express Special,2024-02-15,Hyderabad,Chennai,03:00,03:49,49,1236,110004
10011,Passenger Special,2024-02-15,Delhi,Mumbai,10:00,10:03,3,1065,91590
10000,Shatabdi Express,2024-02-16,Kolkata,Hyderabad,10:45,11:35,50,1217,79105
10001,Lalbagh Express,2024-02-16,Delhi,Hyderabad,14:00,14:29,29,1337,128352
10002,Chennai Express,2024-02-16,Chennai,Hyderabad,04:15,04:49,34,486,31590
10003,Hampi Express,2024-02-16,Hyderabad,Bangalore,08:00,08:28,28,476,56168
10004,Jaipur Superfast,2024-02-16,Kolkata,Delhi,16:00,16:21,21,467,29888
10005,Rajdhani Express,2024-02-16,Mumbai,Chennai,16:00,16:33,33,764,61884
10006,Duronto Express,2024-02-16,Mumbai,Delhi,22:30,22:32,2,953,88629
10007,Yuva Express,2024-02-16,Mumbai,Delhi,16:00,16:45,45,782,80546
10008,Garib Rath,2024-02-16,Mumbai,Pune,10:30,11:37,67,898,53880
10009,Intercity Express,2024-02-16,Hyderabad,Pune,02:00,02:10,10,1395,153450
10010,Express Special,2024-02-16,Mumbai,Chennai,02:45,04:06,81,503,40743
10011,Passenger Special,2024-02-16,Bangalore,Mumbai,18:00,19:24,84,919,79953
10000,Shatabdi Express,2024-02-17,Mumbai,Chennai,04:45,05:03,18,463,39818
10001,Lalbagh Express,2024-02-17,Mumbai,Bangalore,10:15,10:59,44,958,68018
10002,Chennai Express,2024-02-17,Kolkata,Pune,21:30,21:34,4,1376,158240
10003,Hampi Express,2024-02-17,Hyderabad,Chennai,13:15,13:26,11,981,74556
10004,Jaipur Superfast,2024-02-17,Delhi,Mumbai,15:45,16:36,51,1263,82095
10005,Rajdhani Express,2024-02-17,Chennai,Pune,05:30,06:02,32,1357,112631
10006,Duronto Express,2024-02-17,Delhi,Mumbai,18:15,19:35,80,1090,122080
10007,Yuva Express,2024-02-17,Kolkata,Mumbai,17:45,18:35,50,1086,115116
10008,Garib Rath,2024-02-17,Hyderabad,Pune,02:45,03:57,72,1239,137529
10009,Intercity Express,2024-02-17,Mumbai,Chennai,16:00,17:11,71,546,52962
10010,Express Special,2024-02-17,Delhi,Mumbai,04:00,04:46,46,893,80370
10011,Passenger Special,2024-02-17,Chennai,Hyderabad,21:30,22:36,66,965,66585
10000,Shatabdi Express,2024-02-18,Chennai,Hyderabad,15:45,16:50,65,1080,89640
10001,Lalbagh Express,2024-02-18,Delhi,Chennai,14:30,14:48,18,769,51523
10002,Chennai Express,2024-02-18,Chennai,Bangalore,07:30,07:59,29,1046,64852
10003,Hampi Express,2024-02-18,Bangalore,Pune,04:00,04:14,14,948,68256
10004,Jaipur Superfast,2024-02-18,Mumbai,Pune,08:30,08:30,0,1075,101050
10005,Rajdhani Express,2024-02-18,Chennai,Bangalore,01:15,02:32,77,783,49329
10006,Duronto Express,2024-02-18,Kolkata,Hyderabad,10:30,11:41,71,1170,85410
10007,Yuva Express,2024-02-18,Hyderabad,Pune,12:45,13:18,33,444,34632
10008,Garib Rath,2024-02-18,Delhi,Bangalore,07:00,07:33,33,1145,136255
10009,Intercity Express,2024-02-18,Kolkata,Delhi,01:15,02:44,89,412,47380
10010,Express Special,2024-02-18,Hyderabad,Bangalore,06:30,06:37,7,614,44822
10011,Passenger Special,2024-02-18,Kolkata,Mumbai,21:00,21:52,52,1206,72360
10000,Shatabdi Express,2024-02-19,Bangalore,Chennai,20:00,20:20,20,802,89824
10001,Lalbagh Express,2024-02-19,Delhi,Chennai,21:30,22:50,80,582,47724
10002,Chennai Express,2024-02-19,Kolkata,Bangalore,09:45,10:56,71,965,107115
10003,Hampi Express,2024-02-19,Hyderabad,Bangalore,13:15,13:42,27,1277,141747
10004,Jaipur Superfast,2024-02-19,Mumbai,Pune,12:30,13:56,86,1175,90475
10005,Rajdhani Express,2024-02-19,Hyderabad,Bangalore,17:45,18:59,74,1272,90312
10006,Duronto Express,2024-02-19,Bangalore,Chennai,16:15,16:40,25,1185,107835
10007,Yuva Express,2024-02-19,Kolkata,Hyderabad,16:30,17:57,87,1217,81539
10008,Garib Rath,2024-02-19,Bangalore,Hyderabad,11:00,12:03,63,556,48372
10009,Intercity Express,2024-02-19,Delhi,Chennai,00:30,00:48,18,536,46096
10010,Express Special,2024-02-19,Chennai,Pune,03:45,05:06,81,1310,144100
10011,Passenger Special,2024-02-19,Mumbai,Delhi,16:15,17:10,55,1371,150810
10000,Shatabdi Express,2024-02-20,Mumbai,Chennai,22:15,22:43,28,1328,158032
10001,Lalbagh Express,2024-02-20,Delhi,Chennai,23:30,23:39,9,574,47068
10002,Chennai Express,2024-02-20,Mumbai,Hyderabad,10:00,10:32,32,935,96305
10003,Hampi Express,2024-02-20,Delhi,Chennai,03:30,03:54,24,1005,68340
10004,Jaipur Superfast,2024-02-20,Mumbai,Pune,18:30,18:41,11,692,69892
10005,Rajdhani Express,2024-02-20,Bangalore,Hyderabad,21:45,22:12,27,952,89488
